Price,Close,High,Low,Open,Volume
Ticker,AAMI,AAMI,AAMI,AAMI,AAMI
Date,,,,,
2014-12-18,15.06684684753418,15.278149771831947,14.754485241050245,14.883105859914629,302000
2014-12-19,15.32408618927002,15.562951048006196,14.837169159657742,15.223027508031471,2114300
2014-12-22,15.103595733642578,15.397582708612653,14.69936276690843,15.397582708612653,450700
2014-12-23,14.910667419433594,15.351647933150852,14.855545293294135,15.15871961551235,195900
2014-12-24,14.846353530883789,14.965786812743648,14.579927664654443,14.910662950823587,89200
2014-12-26,14.929041862487793,15.342462184215458,14.79123567267883,14.938229175448495,279600
2014-12-29,14.929041862487793,15.14034480368159,14.82798317222086,14.89229261064499,112100
2014-12-30,14.901481628417969,14.9933530162348,14.5431851434634,14.883108752695382,123000
2014-12-31,14.919851303100586,15.278147669101953,14.837167256746364,14.919851303100586,184100
2015-01-02,14.809612274169922,15.158721451743077,14.616682180860305,15.0117279293648,60000
2015-01-05,14.607491493225098,14.800421541979517,14.240007772145967,14.708550173634585,139300
2015-01-06,14.212446212768555,14.800421021987807,13.826587881116899,14.690175033387101,271200
2015-01-07,14.27675724029541,14.37781505231291,14.019518615791542,14.138951053348787,137700
2015-01-08,14.24919605255127,14.4366125001929,13.982770117625664,14.27675711446761,195400
2015-01-09,14.148137092590332,14.276756839304916,13.872524726438197,14.212447404022797,127800
2015-01-12,14.148137092590332,14.2583830904316,13.872524726438197,14.093014969820043,151600
2015-01-13,14.368627548217773,14.993349875600943,13.99195563799004,14.221633183271429,352500
2015-01-14,14.285942077636719,14.584522681717427,14.157322349596472,14.24000639789733,134200
2015-01-15,14.295133590698242,14.48806280139274,14.01033299352047,14.276758962941399,155200
2015-01-16,14.488059997558594,14.515621057709572,13.982769221989056,14.221633203548032,126900
2015-01-20,14.745299339294434,14.800423217923775,14.304318824064502,14.506435331620088,109300
2015-01-21,14.488059997558594,14.745297727168118,14.414562376905481,14.690175606866164,124000
2015-01-22,14.947418212890625,15.149533864441773,14.432940017691141,14.616681917351498,144400
2015-01-23,14.387001037597656,14.993349606055752,14.111387812984807,14.993349606055752,126400
2015-01-26,14.203258514404297,14.460497103119765,13.881709621397277,14.359439305161963,240400
2015-01-27,14.047078132629395,14.396188094125613,13.8908973373245,14.074639191756647,136800
2015-01-28,13.955207824707031,14.111388631845553,13.86333732860518,14.037891884503935,88200
2015-01-29,14.194071769714355,14.212446393431469,13.936833170726763,14.019517225153203,179300
2015-01-30,13.927647590637207,14.15732515875761,13.725531085369143,14.037892718196954,199400
2015-02-02,14.680989265441895,14.736113141689133,13.844963084333424,14.001143895765814,130100
2015-02-03,14.717737197875977,15.048471664228979,14.423749350611658,14.699362574106207,89400
2015-02-04,14.809612274169922,14.873921721172792,14.699366256235711,14.70855357042198,77000
2015-02-05,14.88310718536377,14.92904199828433,14.451312233787041,14.791235807221863,86500
2015-02-06,14.699363708496094,14.883106455772577,14.460498837956948,14.883106455772577,56200
2015-02-09,14.561561584472656,14.73611706782755,14.469690185217388,14.616683723105341,58300
2015-02-10,14.699363708496094,14.850951737844298,14.304318028462149,14.680989083308305,82900
2015-02-11,14.763670921325684,15.011723067108488,14.533993397963927,14.644238504039544,92600
2015-02-12,14.910667419433594,15.131157676292222,14.33188071421729,14.864732606367511,257400
2015-02-13,15.177092552185059,15.31489872834388,14.883105575766075,14.883105575766075,90900
2015-02-17,15.645634651184082,15.939621621932485,15.232214378381286,15.232214378381286,339100
2015-02-18,15.507829666137695,15.746694563241945,15.232217266871737,15.67319780661763,62600
2015-02-19,15.81100082397461,16.013118178237043,15.360833061218216,15.51701385664803,166100
2015-02-20,15.8018159866333,15.893685603895783,15.664008056138325,15.728319241442941,191700
2015-02-23,15.930438041687012,16.224425081300456,15.749451635215882,15.765069893829207,266400
2015-02-24,15.82018756866455,16.031492227119266,15.723723427024638,15.847749502976162,164900
2015-02-25,15.627259254455566,15.994742949713977,15.461891153514161,15.866124094448653,222700
2015-02-26,15.81100082397461,16.059052984769117,15.471079050115955,15.590510598479675,108500
2015-02-27,16.500038146972656,16.986955295823357,16.196863781314953,16.196863781314953,514300
2015-03-02,16.316293716430664,16.996139068911024,15.930435353963361,16.89508038398128,366500
2015-03-03,16.371414184570312,16.481660170834644,16.215233392871134,16.3162920675884,102800
2015-03-04,16.104990005493164,16.42286259068886,16.013118637493598,16.279543677161683,135700
2015-03-05,16.215234756469727,16.49084886915771,15.930435083762733,16.077428576276063,87100
2015-03-06,16.132551193237305,16.959390052087716,15.985557696210595,16.077429069927465,400300
2015-03-09,16.05905532836914,16.34385677779263,15.994745888918935,16.215236146591415,111700
2015-03-10,15.99474811553955,16.104994135873483,15.517018281260919,15.976373486767054,190500
2015-03-11,15.86612606048584,15.992908520557785,15.783441999769414,15.9855576191314,64900
2015-03-12,16.2795467376709,16.2795467376709,15.737507492102255,15.97637239288682,52600
2015-03-13,15.709943771362305,16.288730389541204,15.645634341820264,16.288730389541204,241600
2015-03-16,15.99474811553955,16.022310058698295,15.471083461630723,15.829379961189174,196900
2015-03-17,16.545976638793945,16.76646695282897,15.838569119409955,16.01312460846732,226100
2015-03-18,16.53678321838379,16.803210011339818,15.765066528008498,16.591905338467566,371500
2015-03-19,16.821582794189453,16.899674070170626,16.307105587427458,16.57353237897422,161000
2015-03-20,17.253379821777344,17.455495454101808,16.594663662797156,16.959391057986107,261900
2015-03-23,17.216629028320312,17.40955908253187,16.977764164787292,17.225816340644734,137600
2015-03-24,17.18906593322754,17.4463054040778,17.097196320774373,17.170693062117227,133200
2015-03-25,16.775650024414062,17.24419248032052,16.656216706004148,17.14313378817379,55000
2015-03-26,16.500038146972656,16.830774455799624,16.37141925011819,16.794026950541657,89600
2015-03-27,16.426542282104492,16.757278609011,16.251988556060407,16.44491691188844,168500
2015-03-30,16.582721710205078,16.692967727164056,16.463290131442097,16.49085207375709,172500
2015-03-31,17.124753952026367,17.45549011494027,16.582714908273147,16.582714908273147,523100
2015-04-01,17.069631576538086,17.427927912582724,16.99613484729046,17.124753685398744,135800
2015-04-02,17.088008880615234,17.236838773142928,16.78483460581741,17.097196192251598,167300
2015-04-06,17.042072296142578,17.189065777496545,16.959388243843406,16.959388243843406,102500
2015-04-07,17.46467399597168,17.69435145238535,16.904260441586338,16.996131774611793,833700
2015-04-08,17.3360595703125,17.584109954293474,17.106382055748373,17.409556304881004,120900
2015-04-09,17.354433059692383,17.519801156454157,16.904265325341118,17.280936322498306,87400
2015-04-10,17.10637855529785,17.584106356086288,17.01450721781161,17.455487534985558,207600
2015-04-13,17.372812271118164,17.777045308614504,17.152322001293133,17.1798839421341,282800
2015-04-14,17.391185760498047,17.556553890122558,17.28093975664811,17.418745947234942,121500
2015-04-15,16.99614143371582,17.540017090453468,16.913457362232588,17.48305854886142,263900
2015-04-16,17.446306228637695,17.60248703041036,16.876706894384885,16.922641702782474,310700
2015-04-17,17.152318954467773,17.528989984213776,17.08800952289659,17.33606168950023,147800
2015-04-20,17.43712043762207,17.51061718885006,17.152320745651217,17.244192122761394,95400
2015-04-21,17.400371551513672,17.501428481210894,17.29931286951582,17.39118423930472,120400
2015-04-22,17.528993606567383,17.69436175180968,17.359950886233182,17.391187402965784,69400
2015-04-23,17.7954158782959,17.942409357996496,17.464679672819308,17.48305429585701,93900
2015-04-24,17.804603576660156,17.85972745239615,17.593300643240983,17.698033904378516,38800
2015-04-27,17.859729766845703,18.181278741105814,17.731109125761098,17.804605883966182,105600
2015-04-28,18.080211639404297,18.107771815735628,17.74947550502735,17.832159538621585,53600
2015-04-29,18.034284591674805,18.282336823124943,17.841356246525393,18.07103384920862,98000
2015-04-30,17.786231994628906,17.96997300351589,17.57492729357266,17.93322550265883,125700
2015-05-01,17.850536346435547,17.969967880548914,17.556549414186946,17.777039613373397,73600
2015-05-04,18.034284591674805,18.13993783093401,17.639240586992525,17.813794303375026,101700
2015-05-05,18.025096893310547,18.052657080893514,17.685173310613656,17.951600139254577,88900
2015-05-06,17.969970703125,18.420138482876887,17.777042405645883,18.025094575805273,85900
2015-05-07,17.8321590423584,18.052649208373484,17.68516559834834,17.933217692227842,46500
2015-05-08,17.99753189086914,18.144525373967873,17.749479731027325,17.87809859066358,62700
2015-05-11,17.556549072265625,18.0802135041724,17.400368298512703,17.960780220084708,150600
2015-05-12,17.786231994628906,17.868916061933344,17.207443523497858,17.473870351990115,72900
2015-05-13,18.071033477783203,18.337458580223203,17.60065455620522,17.78623374695396,159800
2015-05-14,17.40955924987793,18.14452671988991,17.20744188139913,18.14452671988991,198400
2015-05-15,17.66679573059082,17.749479784118748,17.409558010548867,17.409558010548867,79700
2015-05-18,18.135337829589844,18.245583816649887,17.639235268570935,17.675982762723937,82000
2015-05-19,18.135337829589844,18.260282113390883,17.933222230997032,18.135337829589844,74400
2015-05-20,18.025096893310547,18.17209040142249,17.924038199370774,18.17209040142249,28300
2015-05-21,18.061840057373047,18.098589301727618,17.70354368641807,17.905659273466956,53300
2015-05-22,17.951595306396484,18.126148955098746,17.795414527036318,17.96996817573858,43000
2015-05-26,17.841354370117188,17.95160037882282,17.685173546626373,17.850541683534395,67200
2015-05-27,17.868921279907227,17.93323073941197,17.73111329262409,17.93323073941197,86500
2015-05-28,17.90566062927246,18.006719306599212,17.731105209971858,17.767854457109056,53300
2015-05-29,17.887287139892578,18.061842570261312,17.584112840989334,17.87809982752573,261900
2015-06-01,17.68516731262207,18.392574425679012,17.611670583492792,17.93321943054597,101800
2015-06-02,17.93321990966797,18.00671664076086,17.7494772057856,17.914845288819674,61100
2015-06-03,17.979154586791992,18.107773427251736,17.914845166562124,18.034276696660413,90100
2015-06-04,17.648418426513672,18.06183863136028,17.55654882748134,17.96996728002767,48200
2015-06-05,17.777042388916016,18.172088047916468,17.630048899841515,17.630048899841515,39600
2015-06-08,17.446306228637695,17.896474009676403,17.244190618467442,17.74948052004338,104700
2015-06-09,16.766462326049805,17.280939583492597,16.417353196574528,17.280939583492597,211900
2015-06-10,17.225814819335938,17.44630503874738,16.555156849588577,16.76645975748698,119000
2015-06-11,17.253379821777344,17.464682767248487,17.19274495684992,17.216630569190635,27700
2015-06-12,17.005329132080078,17.2441940381784,16.931832372688362,17.2441940381784,41000
2015-06-15,16.53678321838379,16.702151330935724,15.213840070268917,15.213840070268917,429600
2015-06-16,16.454103469848633,16.601096996755853,15.948813440142704,16.601096996755853,779900
2015-06-17,16.2060489654541,16.582720044416185,16.07743008550631,16.444913851286294,6037500
2015-06-18,16.47247314453125,16.555157197586162,16.160111555723923,16.233608297072674,1060900
2015-06-19,16.849153518676758,17.161515280926718,16.50004248919668,16.610288538585525,752800
2015-06-22,16.931827545166016,17.03288621762912,16.647027902761458,16.8491434953872,615300
2015-06-23,16.968576431274414,17.04207317574483,16.628654645211487,16.86751950281548,711300
2015-06-24,16.61028289794922,16.991548530632038,16.601095584261582,16.88589529937467,233400
2015-06-25,16.29792022705078,16.88589424804447,16.2703582877039,16.702153242634342,555400
2015-06-26,16.435720443725586,16.757269276665305,16.095798743535155,16.307101611469765,1051300
2015-06-29,16.049867630004883,16.472475261291905,15.985558192098345,16.270357882384772,382300
2015-06-30,16.343862533569336,16.454106825079627,16.068248300190767,16.141745078631434,501900
2015-07-01,16.343862533569336,16.65622252771611,16.150932394974195,16.500041654492012,290900
2015-07-02,16.25197982788086,16.380598662691046,16.141733860686273,16.33466386520175,133900
2015-07-06,16.031492233276367,16.270355321533465,15.9304335597288,16.10498897250174,191400
2015-07-07,15.93962287902832,16.068241750799274,15.535389886218706,16.068241750799274,370800
2015-07-08,15.627259254455566,15.893684276405233,15.526200581146822,15.76506542113991,301400
2015-07-09,15.95799732208252,16.04067962991962,15.719132454162324,15.856938636958406,276300
2015-07-10,16.16930389404297,16.270360849625625,15.985561107400006,15.985561107400006,150400
2015-07-13,16.215234756469727,16.32548075200505,16.123363385573732,16.288731502726392,115700
2015-07-14,16.215234756469727,16.60109311239238,16.124283343416156,16.160112634852393,207700
2015-07-15,16.261173248291016,16.330075470416308,16.169301866489764,16.169301866489764,112100
2015-07-16,16.426542282104492,16.564350253182965,16.316298008003088,16.32548532289506,151000
2015-07-17,16.187679290771484,16.435729786510393,16.141742715781934,16.435729786510393,83900
2015-07-20,16.2795467376709,16.316295992699718,16.02230896167285,16.169302477186285,192500
2015-07-21,16.307104110717773,16.48165951860338,16.17848525874966,16.279542177167276,175900
2015-07-22,16.242794036865234,16.463284239573316,16.15092268099511,16.242794036865234,142200
2015-07-23,16.114173889160156,16.3897861822205,16.077424648858656,16.21523079538883,169700
2015-07-24,15.847746849060059,16.132546446717953,15.797217520767488,16.06823702972748,195900
2015-07-27,16.031492233276367,16.077427038179543,15.618071979945842,15.66400678484902,332200
2015-07-28,16.27035140991211,16.518403502275213,15.838558389809721,16.10498510063677,178100
2015-07-29,16.362228393554688,16.536783824569326,16.123363528034826,16.24279683694509,344700
2015-07-30,16.224422454833984,16.4541000113886,15.8110021521154,16.3071065153777,199200
2015-07-31,16.233610153198242,16.536784464963883,16.132551465176114,16.270357651924,168700
2015-08-03,15.98555850982666,16.19686145351964,15.92124907064191,16.19686145351964,112800
2015-08-04,15.86612606048584,16.04986705473291,15.82018949769855,15.994744931688858,101600
2015-08-05,15.673195838928223,16.068241513300794,15.581324466606585,15.939622643430909,166800
2015-08-06,16.362228393554688,16.426537828059907,15.728319608602677,15.948809849320854,180600
2015-08-07,16.215234756469727,16.53678367845538,16.09580320091539,16.206047444150062,157200
2015-08-10,16.64702796936035,16.738897578548386,16.251982341570105,16.288729834785226,236100
2015-08-11,16.371414184570312,16.610279027892613,16.18767321053043,16.472472859287574,162100
2015-08-12,15.967181205749512,16.288730100045434,15.719130803681686,16.288730100045434,210200
2015-08-13,15.774250984191895,16.022303108110705,15.671355911384193,15.930431756403708,50200
2015-08-14,16.178485870361328,16.178485870361328,15.755878301446296,15.755878301446296,85000
2015-08-17,16.215234756469727,16.426537682920056,15.994744517699734,16.169299947172057,175000
2015-08-18,16.2060489654541,16.2795457186101,16.003933332350314,16.141739525480208,114000
2015-08-19,16.049867630004883,16.20604844447823,15.838564690511753,16.095804194438667,155600
2015-08-20,15.774250984191895,16.068237907814062,15.73750174258898,15.83856040469671,126100
2015-08-21,15.645634651184082,15.856937567371926,15.342460368562222,15.489453853936423,366600
2015-08-24,14.203258514404297,14.97956881244679,13.946019925688828,14.552368465736127,334500
2015-08-25,14.03789234161377,15.56754486921489,13.93683452976593,14.736113216395674,263000
2015-08-26,14.901481628417969,14.947418198476871,14.093017270692002,14.230823476266762,330600
2015-08-27,15.223030090332031,15.27815222022139,14.791236860313704,15.17709527414105,163000
2015-08-28,15.030099868774414,15.112783929357212,14.745298436855576,15.094409304271991,189000
2015-08-31,15.177092552185059,15.204652736036461,14.91066575961748,14.929040383718817,249700
2015-09-01,14.827982902526855,14.984163715416575,14.782048090859595,14.855544840907656,201100
2015-09-02,15.039289474487305,15.342463825418278,14.717740495669371,15.057662350073302,265000
2015-09-03,15.048474311828613,15.131158381039283,14.910668113911123,15.131158381039283,105600
2015-09-04,14.929041862487793,15.002538613872625,14.699364295372597,14.82798317222086,136600
2015-09-08,15.370020866394043,15.397582802578409,15.167905257943827,15.167905257943827,179800
2015-09-09,15.094405174255371,15.471076123937074,14.984159206209405,15.461888813908226,166900
2015-09-10,14.974974632263184,15.121968114981554,14.855543084667207,15.076033308744764,88100
2015-09-11,14.984164237976074,14.993351551090074,14.680989914417298,14.864732672095684,79400
2015-09-14,14.901481628417969,15.00254033024658,14.708553291073502,15.00254033024658,141300
2015-09-15,15.06684684753418,15.158718217494272,14.93822798097043,14.93822798097043,253700
2015-09-16,14.938227653503418,15.094408453321682,14.690175485739013,15.057659205222986,235300
2015-09-17,15.112784385681152,15.324087323639306,14.90147969542225,14.90147969542225,120800
2015-09-18,14.745299339294434,15.094410228077063,14.644241523591841,14.910667470580858,285700
2015-09-21,14.690176963806152,14.901479904732323,14.589119149817598,14.892292591783258,78100
2015-09-22,14.5523681640625,14.662613271226583,14.313503327131874,14.506432483706575,206300
2015-09-23,14.341065406799316,14.639646912314,14.212446544017894,14.55236920103354,260500
2015-09-24,13.97358226776123,14.33187956350138,13.835776087326735,14.25838281711627,260800
2015-09-25,13.606098175048828,14.22163319066466,13.569349802830715,14.148136446228433,304100
2015-09-28,13.514226913452148,13.57853634630556,13.35345245516831,13.560162598126148,104800
2015-09-29,13.725528717041016,13.863335759825006,13.49585118855127,13.560161492310563,127300
2015-09-30,14.166509628295898,14.423748207636425,13.771464010053144,13.955205852439233,283000
2015-10-01,13.743905067443848,14.157324495461038,13.57853694577683,14.157324495461038,111800
2015-10-02,13.707154273986816,13.72552801973442,13.21105087269883,13.56016080340522,69100
2015-10-05,14.056264877319336,14.102200558111766,13.844961096134249,13.844961096134249,118200
2015-10-06,13.642844200134277,14.10219921190782,13.642844200134277,14.01032785909305,173900
2015-10-07,13.982772827148438,14.083830657857826,13.670411144400559,13.688784897188388,153600
2015-10-08,13.964395523071289,14.047079585153183,13.688782274848426,13.927647148384931,137400
2015-10-09,13.716344833374023,14.074641283734369,13.642848080677009,14.028706470411537,67900
2015-10-12,13.468293190002441,13.688783457164586,13.302925051555611,13.523416194868197,127400
2015-10-13,13.43154239654541,13.560162134000254,13.339671906492189,13.367232965893127,112500
2015-10-14,13.284549713134766,13.560162952225594,13.238614027261239,13.440730519414558,82000
2015-10-15,13.881710052490234,13.918458423447941,13.34885823552835,13.43154228922076,179800
2015-10-16,13.84496021270752,14.111386092923086,13.753089733135017,13.854147523509823,102700
2015-10-19,13.670408248901367,13.817401744671757,13.60609881353941,13.762278745682687,111100
2015-10-20,13.606098175048828,13.734717039737074,13.532600554462295,13.661220295300847,102300
2015-10-21,13.293736457824707,13.67040748883113,13.23861346190046,13.67040748883113,157700
2015-10-22,13.642844200134277,13.780650353206278,13.358043707328612,13.358043707328612,303000
2015-10-23,14.148137092590332,14.285944151816745,13.743904979723613,13.799027978644247,321300
2015-10-26,13.890897750854492,14.102201546854651,13.835775630959008,14.102201546854651,121400
2015-10-27,13.84496021270752,13.854147523509823,13.688779433669065,13.78065078939175,163500
2015-10-28,14.478875160217285,14.616681360676594,13.78065509194909,13.900087541217369,345100
2015-10-29,14.03789234161377,14.387002340929538,13.973582904633359,14.387002340929538,113500
2015-10-30,13.94602108001709,14.019517825733491,13.762278339575767,14.019517825733491,200200
2015-11-02,14.616678237915039,14.671801232012355,13.96439400120653,13.96439400120653,113200
2015-11-03,14.892292022705078,14.91066664790106,14.258383224150082,14.561557530680947,197000
2015-11-04,14.938227653503418,14.947414965528091,14.442124194124906,14.892291093380049,143200
2015-11-05,15.19546890258789,15.19546890258789,14.919854766658133,14.938229392846942,164500
2015-11-06,15.53538990020752,15.654823211788694,15.177093470065406,15.177093470065406,210400
2015-11-09,15.15871524810791,15.535386214088993,15.121966006402296,15.379205441440718,131100
2015-11-10,15.241399765014648,15.28274178707275,15.085218987495196,15.149528410185498,245200
2015-11-11,15.15871524810791,15.388392751867121,15.057656585717764,15.259773910498057,254600
2015-11-12,15.057662963867188,15.12197241179202,14.782050543531893,15.12197241179202,305000
2015-11-13,14.708549499511719,15.06684589210484,14.616678135377438,14.93822703369716,181600
2015-11-16,14.690176963806152,14.745299089199769,14.474280366405448,14.680989650857088,147000
2015-11-17,14.818796157836914,14.896887443425909,14.585444887446299,14.754486718117043,150500
2015-11-18,14.846353530883789,14.929037571463608,14.644237084594243,14.883102772163829,112800
2015-11-19,14.837169647216797,14.901479082008898,14.763672899982868,14.855544272100447,71900
2015-11-20,14.690176963806152,14.929041843579517,14.662615901109344,14.929041843579517,90400
2015-11-23,14.745299339294434,14.818796091832755,14.59830671036819,14.653428836696731,104900
2015-11-24,14.818796157836914,14.855545410420161,14.570744835952837,14.671803528255955,125500
2015-11-25,15.002535820007324,15.121967361653603,14.772858295664102,14.800420229413449,101100
2015-11-27,15.039289474487305,15.103598919790699,14.864734014163119,14.974978276882949,31200
2015-11-30,14.892292022705078,15.076034770063478,14.726925652843365,15.076034770063478,142200
2015-12-01,15.030099868774414,15.140344114684348,14.818795184895764,15.05766005410155,207600
2015-12-02,14.846353530883789,15.039283543003458,14.717734691004189,15.002534301723419,180900
2015-12-03,14.515621185302734,14.92904059580259,14.451310876184756,14.919853283621405,170100
2015-12-04,14.524807929992676,14.644239479080573,14.451310311565102,14.515620618170445,353700
2015-12-07,14.30431842803955,14.46049924189711,14.14813761418199,14.46049924189711,110300
2015-12-08,13.991958618164062,14.111391072286569,13.78984296609566,14.047081626278485,106600
2015-12-09,13.59691047668457,14.010329871431171,13.578535853022363,13.854149074903523,72000
2015-12-10,13.642844200134277,13.71634093192603,13.468288805016245,13.560160157831014,176500
2015-12-11,13.064059257507324,13.532600792492046,12.728729369449704,13.385607301034067,419600
2015-12-14,13.238611221313477,13.302920642215716,13.073243137678979,13.082430448136485,299700
2015-12-15,13.054869651794434,13.321295527294314,12.825192142703152,13.064056962434124,324300
2015-12-16,13.192678451538086,13.201865764019566,12.926252522627545,13.165117390243987,235000
2015-12-17,13.238611221313477,13.440727670627847,13.183489110868743,13.229423910855973,130800
2015-12-18,13.532600402832031,13.606098022595036,13.109994565134093,13.155929372779315,206500
2015-12-21,13.753091812133789,13.762278248174589,13.550975324680868,13.615284757718033,135300
2015-12-22,13.697966575622559,13.730121286884087,13.413166953463163,13.725527631539558,99300
2015-12-23,14.074639320373535,14.074639320373535,13.753091291216473,13.771465038752455,126500
2015-12-24,14.056264877319336,14.093013246723233,13.918457834942043,14.028703819303972,28100
2015-12-28,14.001140594482422,14.083824637056754,13.82658607494229,14.019515215565676,68100
2015-12-29,14.138952255249023,14.230822762306222,13.973584115935443,14.074641936543495,56300
2015-12-30,13.97358226776123,14.207853475420137,13.936833894568677,14.06545363881778,68700
2015-12-31,14.083826065063477,14.24000685550621,13.67959399789715,13.973580955836296,141300
2016-01-04,13.569351196289062,13.808215202160977,13.422356816171215,13.808215202160977,120100
2016-01-05,13.688783645629883,13.799029656879247,13.413171245957825,13.57853851053097,158600
2016-01-06,13.20186710357666,13.596912818861105,13.036498966731928,13.440731995430065,200500
2016-01-07,12.494458198547363,13.036496442755517,12.35665115247389,12.861941902442766,310300
2016-01-08,12.549580574035645,12.577141633356801,12.41177440127958,12.49445845539333,268300
2016-01-11,12.64145278930664,12.71494953653456,12.273968177016712,12.347464924244631,325300
2016-01-12,11.814613342285156,12.751698205360912,11.52981365922121,12.751698205360912,363100
2016-01-13,11.226638793945312,11.938638842436333,11.171515796907473,11.6768065778448,283800
2016-01-14,10.987774848937988,11.281761854560285,10.794845657460758,11.281761854560285,898200
2016-01-15,10.831592559814453,10.94183767192691,10.399798546927967,10.666224453570635,269500
2016-01-19,10.702972412109375,11.065863325469637,10.555978934953403,10.996960242571555,217600
2016-01-20,10.638666152954102,10.666227219090631,10.069065821279672,10.482485317929605,296200
2016-01-21,10.252805709838867,10.813219493560197,10.234431961404736,10.629476752316947,191300
2016-01-22,10.454923629760742,10.611104455493011,10.372239560120077,10.43654900266262,257600
2016-01-25,10.408987998962402,10.473297441880561,10.243619858715194,10.408987998962402,228400
2016-01-26,10.08743953704834,10.188498239436392,9.848575504473157,9.940446016648075,421900
2016-01-27,9.876138687133789,10.165532132924898,9.802641911182057,10.078255259076393,156400
2016-01-28,9.793452262878418,9.995568786687768,9.609710366756495,9.958820407463385,225600
2016-01-29,10.39061450958252,10.39061450958252,9.876136324829387,9.876136324829387,375900
2016-02-01,10.179308891296387,10.335489694550509,10.013940775815477,10.289554009566888,168700
